# BEAST v1.7.1, r4860
# Generated Thu Apr 26 10:03:19 BST 2012 [seed=1335430999204]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
178000	-55885.66218654658	-4079.521693021857	-51806.14049352472	1.6522557708062737	129.0458691177724	1.0	-51806.14049352472	-4074.6615251061407
179000	-55779.24001344375	-4067.692064698105	-51711.54794874565	1.623342515578877	123.32415564591687	1.0	-51711.54794874565	-4062.8772483975854
180000	-55630.823206644156	-4049.2195479493657	-51581.60365869479	1.5932492236607256	121.65404842076966	1.0	-51581.60365869479	-4044.41836660144
181000	-55595.678922112216	-4064.884220062255	-51530.79470204996	1.5861183381818897	118.24703736879339	1.0	-51530.79470204996	-4060.11144408916
182000	-55561.473250159215	-4049.2887432228754	-51512.18450693634	1.6999350815628789	121.26117271024614	1.0	-51512.18450693634	-4044.490796551239
183000	-55557.36139480914	-4064.1217871503563	-51493.23960765878	1.5859712469706355	126.81826462133775	1.0	-51493.23960765878	-4059.2790320759714
184000	-55503.65202251267	-4053.4237299932556	-51450.228292519416	1.7378257748134833	121.87417903664183	1.0	-51450.228292519416	-4048.62074080007
185000	-55473.60862610311	-4055.268442204783	-51418.340183898326	1.7959618569672335	122.60991790353866	1.0	-51418.340183898326	-4050.459434288113
186000	-55424.49745188845	-4058.7833183376783	-51365.71413355077	1.8220946555912083	123.20388124164694	1.0	-51365.71413355077	-4053.96947778349
187000	-55360.43933027357	-4054.9398997397766	-51305.49943053379	1.810458209881142	120.50990885435606	1.0	-51305.49943053379	-4050.14816775907
188000	-55281.39962914954	-4039.6028103662534	-51241.79681878329	1.75502688431498	122.4287471021096	1.0	-51241.79681878329	-4034.7952811618056
189000	-55245.902179527315	-4049.5391482508367	-51196.36303127648	1.8434723243266933	111.27695816405543	1.0	-51196.36303127648	-4044.8271260385695
190000	-55183.743151496376	-4041.511756984362	-51142.23139451201	1.593227483519904	116.51511124911454	1.0	-51142.23139451201	-4036.753736009475
191000	-55146.61088794009	-4037.7533813473306	-51108.857506592765	1.6740819123296802	117.13565354840547	1.0	-51108.857506592765	-4032.9900486521174
192000	-55034.06392149029	-4044.6350881060052	-50989.428833384285	1.6433011054285658	121.12761774473974	1.0	-50989.428833384285	-4039.8382434241003
193000	-54986.33495293715	-4034.9320702663754	-50951.40288267077	1.6797750368000077	121.63990096702625	1.0	-50951.40288267077	-4030.1310052177146
194000	-54915.1467597061	-4023.9264779045543	-50891.22028180154	1.773757716822227	122.88539408875764	1.0	-50891.22028180154	-4019.1152257389117
195000	-54855.254187105755	-4020.151143042858	-50835.1030440629	1.6048055117784357	125.25555175996327	1.0	-50835.1030440629	-4015.320786978447
196000	-54789.43268719613	-4031.921547114011	-50757.51114008212	1.6378096221491971	115.32107785241594	1.0	-50757.51114008212	-4027.173826894663
