# BEAST v1.7.1, r4860
# Generated Wed Apr 25 17:37:51 BST 2012 [seed=1335371865762]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
167000	-56356.9836084209	-4076.876697851846	-52280.106910569055	1.57181186434843	124.64344883523468	1.0	-52280.106910569055	-4072.051240599734
168000	-56298.45664226728	-4080.340835591362	-52218.115806675916	1.5925261458701596	126.17753389660618	1.0	-52218.115806675916	-4075.503145676939
169000	-56249.91374686813	-4084.6852111743297	-52165.2285356938	1.5623608695845068	136.40351960657037	1.0	-52165.2285356938	-4079.769593625686
170000	-56206.7613034425	-4094.995210484658	-52111.76609295784	1.581648143931512	136.4209737776613	1.0	-52111.76609295784	-4090.079464984371
171000	-56119.49552908747	-4074.968879605363	-52044.52664948211	1.6035333210359468	132.48940314983713	1.0	-52044.52664948211	-4070.0823769393623
172000	-56011.20418528883	-4083.0606590175753	-51928.143526271255	1.7311891121025407	128.61087919253157	1.0	-51928.143526271255	-4078.2038676122074
173000	-55961.82093602383	-4068.919470416992	-51892.90146560684	1.5423123219213846	124.97528367022936	1.0	-51892.90146560684	-4064.091354429879
174000	-55954.037964555166	-4073.7198754362093	-51880.318089118955	1.5539264816121399	125.74798745169748	1.0	-51880.318089118955	-4068.885595631718
175000	-55902.90858982536	-4067.209083733882	-51835.69950609148	1.6063058265235828	124.73366943506068	1.0	-51835.69950609148	-4062.3829029141516
176000	-55862.1919609259	-4076.3799293226866	-51785.812031603215	1.6279065413045752	132.34433354424422	1.0	-51785.812031603215	-4071.494522209103
177000	-55815.47167221468	-4076.6218443108683	-51738.84982790381	1.55453303941088	129.9807866703016	1.0	-51738.84982790381	-4071.7544576661794
178000	-55790.464775713655	-4058.853978737859	-51731.610796975794	1.634562575395038	122.88203668331306	1.0	-51731.610796975794	-4054.0427538940257
179000	-55723.12466788502	-4057.786320866728	-51665.338347018296	1.5235676304593717	129.79030249156366	1.0	-51665.338347018296	-4052.9204007764083
180000	-55709.003921884985	-4059.4438984428984	-51649.560023442085	1.6668716058580169	122.6916586449475	1.0	-51649.560023442085	-4054.634224075196
181000	-55642.122666541894	-4058.8458120322607	-51583.27685450963	1.5934073113127019	111.53543332784554	1.0	-51583.27685450963	-4054.1314697041507
182000	-55607.45410374957	-4050.873784124002	-51556.58031962557	1.5616263509238317	121.1458460811065	1.0	-51556.58031962557	-4046.076788964731
183000	-55557.401060956014	-4045.325246957273	-51512.07581399874	1.557692884173528	121.68234522764493	1.0	-51512.07581399874	-4040.523833035776
184000	-55513.32707787978	-4055.324872046758	-51458.00220583302	1.6030186617394677	123.13314199637695	1.0	-51458.00220583302	-4050.511605821563
185000	-55453.66233355632	-4040.6556799613827	-51413.00665359494	1.6103941759694187	125.21024010362011	1.0	-51413.00665359494	-4035.8256857160964
186000	-55379.57424901824	-4044.997029833632	-51334.577219184604	1.5166917358472083	118.84079513280993	1.0	-51334.577219184604	-4040.2192450922757
187000	-55267.606153226225	-4046.9871748962355	-51220.61897832999	1.6105808139167097	123.17623571375049	1.0	-51220.61897832999	-4042.173558755676
188000	-55246.13421035906	-4034.4608421168955	-51211.67336824216	1.591676864998318	122.404405998848	1.0	-51211.67336824216	-4029.6535117507424
189000	-55164.98201140128	-4044.438248207756	-51120.54376319352	1.572019849100857	122.11294782179125	1.0	-51120.54376319352	-4039.633301789495
